"geographicAreaM49","aquastatElement","ts_length","count_NA_raw","count_NA_imp","num_imp_values","share_NA_imp","definitions"
"Bosnia and Herzegovina",4157,26,20,0,20,76.9230769230769,"Total internal renewable water resources (IRWR)"
"Bosnia and Herzegovina",4158,26,21,0,21,80.7692307692308,"Total internal renewable water resources per capita"
"Bosnia and Herzegovina",4164,26,20,0,20,76.9230769230769,"Surface water: accounted inflow"
"Bosnia and Herzegovina",4176,26,20,0,20,76.9230769230769,"Surface water: total external renewable"
"Bosnia and Herzegovina",4182,26,20,0,20,76.9230769230769,"Water resources: total external renewable"
"Bosnia and Herzegovina",4185,26,20,0,20,76.9230769230769,"Total renewable surface water"
"Bosnia and Herzegovina",4187,26,20,0,20,76.9230769230769,"Total renewable groundwater"
"Bosnia and Herzegovina",4188,26,20,0,20,76.9230769230769,"Total renewable water resources"
"Bosnia and Herzegovina",4190,26,21,0,21,80.7692307692308,"Total renewable water resources per capita"
"Bosnia and Herzegovina",4192,26,20,0,20,76.9230769230769,"Dependency ratio"
"Bosnia and Herzegovina",4196,26,26,0,26,100,"Total exploitable water resources"
"Bosnia and Herzegovina",4253,26,26,0,26,100,"Total water withdrawal"
"Bosnia and Herzegovina",4254,26,26,0,26,100,"Agricultural water withdrawal as % of total water withdrawal"
"Bosnia and Herzegovina",4255,26,26,0,26,100,"Municipal water withdrawal as % of total withdrawal"
"Bosnia and Herzegovina",4256,26,26,0,26,100,"Industrial water withdrawal as % of total water withdrawal"
"Bosnia and Herzegovina",4257,26,25,0,25,96.1538461538462,"Total water withdrawal per capita"
"Bosnia and Herzegovina",4263,26,26,0,26,100,"Total freshwater withdrawal (primary and secondary)"
"Bosnia and Herzegovina",4271,26,26,26,0,0,"Agricultural water requirement as % of agricultural water withdrawal"
"Bosnia and Herzegovina",4273,26,26,0,26,100,"Agricultural water withdrawal as % of total renewable water resources"
"Bosnia and Herzegovina",4275,26,25,0,25,96.1538461538462,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources"
"Bosnia and Herzegovina",4300,26,26,0,26,100,"Total cultivated area drained"
"Bosnia and Herzegovina",4305,26,26,9,17,65.3846153846154,"% of total cultivated area drained"
"Bosnia and Herzegovina",4311,26,26,0,26,100,"Area equipped for full control irrigation: total"
"Bosnia and Herzegovina",4313,26,26,0,26,100,"Area equipped for irrigation: total"
"Bosnia and Herzegovina",4317,26,26,0,26,100,"Total agricultural water managed area"
"Bosnia and Herzegovina",4319,26,24,0,24,92.3076923076923,"% of agricultural water managed area equipped for irrigation"
"Bosnia and Herzegovina",4323,26,26,0,26,100,"% of area equipped for irrigation by groundwater"
"Bosnia and Herzegovina",4324,26,26,0,26,100,"% of area equipped for irrigation by surface water"
"Bosnia and Herzegovina",4325,26,26,0,26,100,"% of area equipped for irrigation by mixed surface water and groundwater"
"Bosnia and Herzegovina",4327,26,26,0,26,100,"% of area equipped for irrigation power irrigated"
"Bosnia and Herzegovina",4328,26,26,0,26,100,"% of the area equipped for irrigation actually irrigated"
"Bosnia and Herzegovina",4330,26,26,0,26,100,"% of irrigation potential equipped for irrigation"
"Bosnia and Herzegovina",4331,26,26,0,26,100,"% of the cultivated area equipped for irrigation"
"Bosnia and Herzegovina",4445,26,26,0,26,100,"% of area equipped for irrigation salinized"
"Bosnia and Herzegovina",4446,26,26,0,26,100,"% of area equipped for irrigation drained"
"Bosnia and Herzegovina",4448,26,26,0,26,100,"Other agricultural water managed area"
"Bosnia and Herzegovina",4450,26,25,0,25,96.1538461538462,"Freshwater withdrawal as % of internal renewable water resources"
"Bosnia and Herzegovina",4455,26,26,9,17,65.3846153846154,"Conservation agriculture area as % of arable land area"
"Bosnia and Herzegovina",4457,26,25,0,25,96.1538461538462,"Municipal water withdrawal per capita (total population)"
"Bosnia and Herzegovina",4458,26,21,0,21,80.7692307692308,"GDP per Capita"
"Bosnia and Herzegovina",4459,26,26,0,26,100,"Area equipped for full control irrigation: pressurized (sprinkler + localized)"
"Bosnia and Herzegovina",4462,26,26,26,0,0,"Harvested irrigated crop area as % of the full control irrigation area actually irrigated"
"Bosnia and Herzegovina",4463,26,26,26,0,0,"% of area equipped for full control irrigation actually irrigated"
"Bosnia and Herzegovina",4464,26,26,26,0,0,"Irrigated cropping intensity"
"Bosnia and Herzegovina",4466,26,26,0,26,100,"% of area equipped by direct use of treated municipal wastewater"
"Bosnia and Herzegovina",4467,26,23,0,23,88.4615384615385,"Freshwater withdrawal as % of total water withdrawal"
"Bosnia and Herzegovina",4468,26,25,0,25,96.1538461538462,"Municipal water withdrawal per capita (urban population)"
"Bosnia and Herzegovina",4470,26,20,0,20,76.9230769230769,"% of total country area cultivated"
"Bosnia and Herzegovina",4471,26,25,0,25,96.1538461538462,"Dam capacity per capita"
"Bosnia and Herzegovina",4509,26,26,0,26,100,"Exploitable: total renewable surface water"
"Bosnia and Herzegovina",4514,26,26,0,26,100,"% of area equipped for irrigation by direct use of non-treated municipal wastewater"
"Bosnia and Herzegovina",4531,26,26,0,26,100,"Industrial water withdrawal per capita"
"Bosnia and Herzegovina",4532,26,26,0,26,100,"Agricultural water withdrawal per capita"
"Bosnia and Herzegovina",4538,26,20,0,20,76.9230769230769,"% of economically active population active in agriculture"
"Bosnia and Herzegovina",4550,26,25,0,25,96.1538461538462,"Not defined6"
"Bosnia and Herzegovina",4551,26,26,0,26,100,"Not defined7"
"Bosnia and Herzegovina",4552,26,26,26,0,0,"Not defined8"
"Bosnia and Herzegovina",4553,26,26,0,26,100,"Not defined9"
"Bosnia and Herzegovina",4554,26,25,0,25,96.1538461538462,"Not defined10"
"Bosnia and Herzegovina",4555,26,26,0,26,100,"Not defined11"
"Bosnia and Herzegovina",4556,26,26,9,17,65.3846153846154,"Not defined12"
"Brazil",4103,35,23,0,23,65.7142857142857,"Cultivated area (arable land + permanent crops)"
"Brazil",4105,35,23,0,23,65.7142857142857,"Rural population"
"Brazil",4107,35,24,0,24,68.5714285714286,"Population density"
"Brazil",4108,35,27,0,27,77.1428571428572,"Population economically active in agriculture"
"Brazil",4150,35,23,0,23,65.7142857142857,"Long-term average annual precipitation in volume"
"Brazil",4157,35,23,0,23,65.7142857142857,"Total internal renewable water resources (IRWR)"
"Brazil",4158,35,24,0,24,68.5714285714286,"Total internal renewable water resources per capita"
"Brazil",4164,35,23,0,23,65.7142857142857,"Surface water: accounted inflow"
"Brazil",4176,35,23,0,23,65.7142857142857,"Surface water: total external renewable"
"Brazil",4182,35,23,0,23,65.7142857142857,"Water resources: total external renewable"
"Brazil",4185,35,23,0,23,65.7142857142857,"Total renewable surface water"
"Brazil",4187,35,23,0,23,65.7142857142857,"Total renewable groundwater"
"Brazil",4188,35,23,0,23,65.7142857142857,"Total renewable water resources"
"Brazil",4190,35,24,0,24,68.5714285714286,"Total renewable water resources per capita"
"Brazil",4192,35,23,0,23,65.7142857142857,"Dependency ratio"
"Brazil",4196,35,35,0,35,100,"Total exploitable water resources"
"Brazil",4253,35,32,0,32,91.4285714285714,"Total water withdrawal"
"Brazil",4254,35,32,0,32,91.4285714285714,"Agricultural water withdrawal as % of total water withdrawal"
"Brazil",4255,35,32,0,32,91.4285714285714,"Municipal water withdrawal as % of total withdrawal"
"Brazil",4256,35,32,0,32,91.4285714285714,"Industrial water withdrawal as % of total water withdrawal"
"Brazil",4257,35,34,0,34,97.1428571428571,"Total water withdrawal per capita"
"Brazil",4263,35,35,0,35,100,"Total freshwater withdrawal (primary and secondary)"
"Brazil",4271,35,34,0,34,97.1428571428571,"Agricultural water requirement as % of agricultural water withdrawal"
"Brazil",4273,35,35,0,35,100,"Agricultural water withdrawal as % of total renewable water resources"
"Brazil",4275,35,34,0,34,97.1428571428571,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources"
"Brazil",4300,35,35,0,35,100,"Total cultivated area drained"
"Brazil",4305,35,35,0,35,100,"% of total cultivated area drained"
"Brazil",4311,35,32,0,32,91.4285714285714,"Area equipped for full control irrigation: total"
"Brazil",4313,35,35,0,35,100,"Area equipped for irrigation: total"
"Brazil",4317,35,35,0,35,100,"Total agricultural water managed area"
"Brazil",4319,35,32,0,32,91.4285714285714,"% of agricultural water managed area equipped for irrigation"
"Brazil",4323,35,34,0,34,97.1428571428571,"% of area equipped for irrigation by groundwater"
"Brazil",4324,35,34,0,34,97.1428571428571,"% of area equipped for irrigation by surface water"
"Brazil",4325,35,35,0,35,100,"% of area equipped for irrigation by mixed surface water and groundwater"
"Brazil",4327,35,35,0,35,100,"% of area equipped for irrigation power irrigated"
"Brazil",4328,35,34,0,34,97.1428571428571,"% of the area equipped for irrigation actually irrigated"
"Brazil",4330,35,35,0,35,100,"% of irrigation potential equipped for irrigation"
"Brazil",4331,35,35,0,35,100,"% of the cultivated area equipped for irrigation"
"Brazil",4445,35,34,0,34,97.1428571428571,"% of area equipped for irrigation salinized"
"Brazil",4446,35,35,0,35,100,"% of area equipped for irrigation drained"
"Brazil",4448,35,35,0,35,100,"Other agricultural water managed area"
"Brazil",4450,35,34,0,34,97.1428571428571,"Freshwater withdrawal as % of internal renewable water resources"
"Brazil",4455,35,28,0,28,80,"Conservation agriculture area as % of arable land area"
"Brazil",4457,35,35,0,35,100,"Municipal water withdrawal per capita (total population)"
"Brazil",4458,35,23,0,23,65.7142857142857,"GDP per Capita"
"Brazil",4459,35,32,0,32,91.4285714285714,"Area equipped for full control irrigation: pressurized (sprinkler + localized)"
"Brazil",4462,35,34,0,34,97.1428571428571,"Harvested irrigated crop area as % of the full control irrigation area actually irrigated"
"Brazil",4463,35,34,0,34,97.1428571428571,"% of area equipped for full control irrigation actually irrigated"
"Brazil",4464,35,34,0,34,97.1428571428571,"Irrigated cropping intensity"
"Brazil",4466,35,35,0,35,100,"% of area equipped by direct use of treated municipal wastewater"
"Brazil",4467,35,31,0,31,88.5714285714286,"Freshwater withdrawal as % of total water withdrawal"
"Brazil",4468,35,35,0,35,100,"Municipal water withdrawal per capita (urban population)"
"Brazil",4470,35,23,0,23,65.7142857142857,"% of total country area cultivated"
"Brazil",4471,35,34,0,34,97.1428571428571,"Dam capacity per capita"
"Brazil",4509,35,35,0,35,100,"Exploitable: total renewable surface water"
"Brazil",4514,35,35,0,35,100,"% of area equipped for irrigation by direct use of non-treated municipal wastewater"
"Brazil",4531,35,35,0,35,100,"Industrial water withdrawal per capita"
"Brazil",4532,35,35,0,35,100,"Agricultural water withdrawal per capita"
"Brazil",4538,35,27,0,27,77.1428571428572,"% of economically active population active in agriculture"
"Brazil",4550,35,34,0,34,97.1428571428571,"Not defined6"
"Brazil",4551,35,32,0,32,91.4285714285714,"Not defined7"
"Brazil",4552,35,35,0,35,100,"Not defined8"
"Brazil",4553,35,35,0,35,100,"Not defined9"
"Brazil",4554,35,35,0,35,100,"Not defined10"
"Brazil",4555,35,34,0,34,97.1428571428571,"Not defined11"
"Brazil",4556,35,35,0,35,100,"Not defined12"
"Cameroon",4103,33,21,0,21,63.6363636363636,"Cultivated area (arable land + permanent crops)"
"Cameroon",4105,33,21,0,21,63.6363636363636,"Rural population"
"Cameroon",4107,33,22,0,22,66.6666666666667,"Population density"
"Cameroon",4108,33,25,0,25,75.7575757575758,"Population economically active in agriculture"
"Cameroon",4150,33,21,0,21,63.6363636363636,"Long-term average annual precipitation in volume"
"Cameroon",4157,33,21,0,21,63.6363636363636,"Total internal renewable water resources (IRWR)"
"Cameroon",4158,33,22,0,22,66.6666666666667,"Total internal renewable water resources per capita"
"Cameroon",4164,33,21,0,21,63.6363636363636,"Surface water: accounted inflow"
"Cameroon",4176,33,21,0,21,63.6363636363636,"Surface water: total external renewable"
"Cameroon",4182,33,21,0,21,63.6363636363636,"Water resources: total external renewable"
"Cameroon",4185,33,21,0,21,63.6363636363636,"Total renewable surface water"
"Cameroon",4187,33,21,0,21,63.6363636363636,"Total renewable groundwater"
"Cameroon",4188,33,21,0,21,63.6363636363636,"Total renewable water resources"
"Cameroon",4190,33,22,0,22,66.6666666666667,"Total renewable water resources per capita"
"Cameroon",4192,33,21,0,21,63.6363636363636,"Dependency ratio"
"Cameroon",4196,33,33,0,33,100,"Total exploitable water resources"
"Cameroon",4253,33,30,0,30,90.9090909090909,"Total water withdrawal"
"Cameroon",4254,33,30,0,30,90.9090909090909,"Agricultural water withdrawal as % of total water withdrawal"
"Cameroon",4255,33,30,0,30,90.9090909090909,"Municipal water withdrawal as % of total withdrawal"
"Cameroon",4256,33,30,0,30,90.9090909090909,"Industrial water withdrawal as % of total water withdrawal"
"Cameroon",4257,33,31,0,31,93.9393939393939,"Total water withdrawal per capita"
"Cameroon",4263,33,33,0,33,100,"Total freshwater withdrawal (primary and secondary)"
"Cameroon",4271,33,32,0,32,96.969696969697,"Agricultural water requirement as % of agricultural water withdrawal"
"Cameroon",4273,33,31,0,31,93.9393939393939,"Agricultural water withdrawal as % of total renewable water resources"
"Cameroon",4275,33,31,0,31,93.9393939393939,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources"
"Cameroon",4300,33,33,0,33,100,"Total cultivated area drained"
"Cameroon",4305,33,33,0,33,100,"% of total cultivated area drained"
"Cameroon",4311,33,33,0,33,100,"Area equipped for full control irrigation: total"
"Cameroon",4313,33,32,0,32,96.969696969697,"Area equipped for irrigation: total"
"Cameroon",4317,33,33,0,33,100,"Total agricultural water managed area"
"Cameroon",4319,33,31,0,31,93.9393939393939,"% of agricultural water managed area equipped for irrigation"
"Cameroon",4323,33,32,0,32,96.969696969697,"% of area equipped for irrigation by groundwater"
"Cameroon",4324,33,32,0,32,96.969696969697,"% of area equipped for irrigation by surface water"
"Cameroon",4325,33,33,0,33,100,"% of area equipped for irrigation by mixed surface water and groundwater"
"Cameroon",4327,33,33,0,33,100,"% of area equipped for irrigation power irrigated"
"Cameroon",4328,33,33,0,33,100,"% of the area equipped for irrigation actually irrigated"
"Cameroon",4330,33,32,0,32,96.969696969697,"% of irrigation potential equipped for irrigation"
"Cameroon",4331,33,32,0,32,96.969696969697,"% of the cultivated area equipped for irrigation"
"Cameroon",4445,33,33,0,33,100,"% of area equipped for irrigation salinized"
"Cameroon",4446,33,33,0,33,100,"% of area equipped for irrigation drained"
"Cameroon",4448,33,33,0,33,100,"Other agricultural water managed area"
"Cameroon",4450,33,31,0,31,93.9393939393939,"Freshwater withdrawal as % of internal renewable water resources"
"Cameroon",4455,33,33,0,33,100,"Conservation agriculture area as % of arable land area"
"Cameroon",4457,33,31,0,31,93.9393939393939,"Municipal water withdrawal per capita (total population)"
"Cameroon",4458,33,21,0,21,63.6363636363636,"GDP per Capita"
"Cameroon",4459,33,33,0,33,100,"Area equipped for full control irrigation: pressurized (sprinkler + localized)"
"Cameroon",4462,33,32,33,-1,-3.03030303030303,"Harvested irrigated crop area as % of the full control irrigation area actually irrigated"
"Cameroon",4463,33,32,0,32,96.969696969697,"% of area equipped for full control irrigation actually irrigated"
"Cameroon",4464,33,32,33,-1,-3.03030303030303,"Irrigated cropping intensity"
"Cameroon",4466,33,33,0,33,100,"% of area equipped by direct use of treated municipal wastewater"
"Cameroon",4467,33,30,0,30,90.9090909090909,"Freshwater withdrawal as % of total water withdrawal"
"Cameroon",4468,33,31,0,31,93.9393939393939,"Municipal water withdrawal per capita (urban population)"
"Cameroon",4470,33,21,0,21,63.6363636363636,"% of total country area cultivated"
"Cameroon",4471,33,32,0,32,96.969696969697,"Dam capacity per capita"
"Cameroon",4509,33,33,0,33,100,"Exploitable: total renewable surface water"
"Cameroon",4514,33,33,0,33,100,"% of area equipped for irrigation by direct use of non-treated municipal wastewater"
"Cameroon",4531,33,31,0,31,93.9393939393939,"Industrial water withdrawal per capita"
"Cameroon",4532,33,31,0,31,93.9393939393939,"Agricultural water withdrawal per capita"
"Cameroon",4538,33,25,0,25,75.7575757575758,"% of economically active population active in agriculture"
"Cameroon",4550,33,31,0,31,93.9393939393939,"Not defined6"
"Cameroon",4551,33,30,0,30,90.9090909090909,"Not defined7"
"Cameroon",4552,33,33,0,33,100,"Not defined8"
"Cameroon",4553,33,31,0,31,93.9393939393939,"Not defined9"
"Cameroon",4554,33,31,0,31,93.9393939393939,"Not defined10"
"Cameroon",4555,33,33,0,33,100,"Not defined11"
"Cameroon",4556,33,33,0,33,100,"Not defined12"
"Canada",4103,37,25,0,25,67.5675675675676,"Cultivated area (arable land + permanent crops)"
"Canada",4105,37,25,0,25,67.5675675675676,"Rural population"
"Canada",4107,37,26,0,26,70.2702702702703,"Population density"
"Canada",4108,37,29,0,29,78.3783783783784,"Population economically active in agriculture"
"Canada",4150,37,25,0,25,67.5675675675676,"Long-term average annual precipitation in volume"
"Canada",4157,37,25,0,25,67.5675675675676,"Total internal renewable water resources (IRWR)"
"Canada",4158,37,26,0,26,70.2702702702703,"Total internal renewable water resources per capita"
"Canada",4164,37,25,0,25,67.5675675675676,"Surface water: accounted inflow"
"Canada",4176,37,25,0,25,67.5675675675676,"Surface water: total external renewable"
"Canada",4182,37,25,0,25,67.5675675675676,"Water resources: total external renewable"
"Canada",4185,37,25,0,25,67.5675675675676,"Total renewable surface water"
"Canada",4187,37,25,0,25,67.5675675675676,"Total renewable groundwater"
"Canada",4188,37,25,0,25,67.5675675675676,"Total renewable water resources"
"Canada",4190,37,26,0,26,70.2702702702703,"Total renewable water resources per capita"
"Canada",4192,37,25,0,25,67.5675675675676,"Dependency ratio"
"Canada",4196,37,37,0,37,100,"Total exploitable water resources"
"Canada",4253,37,34,0,34,91.8918918918919,"Total water withdrawal"
"Canada",4254,37,34,0,34,91.8918918918919,"Agricultural water withdrawal as % of total water withdrawal"
"Canada",4255,37,34,0,34,91.8918918918919,"Municipal water withdrawal as % of total withdrawal"
"Canada",4256,37,34,0,34,91.8918918918919,"Industrial water withdrawal as % of total water withdrawal"
"Canada",4257,37,36,0,36,97.2972972972973,"Total water withdrawal per capita"
"Canada",4263,37,37,0,37,100,"Total freshwater withdrawal (primary and secondary)"
"Canada",4271,37,36,0,36,97.2972972972973,"Agricultural water requirement as % of agricultural water withdrawal"
"Canada",4273,37,36,0,36,97.2972972972973,"Agricultural water withdrawal as % of total renewable water resources"
"Canada",4275,37,36,0,36,97.2972972972973,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources"
"Canada",4300,37,37,0,37,100,"Total cultivated area drained"
"Canada",4305,37,37,0,37,100,"% of total cultivated area drained"
"Canada",4311,37,37,0,37,100,"Area equipped for full control irrigation: total"
"Canada",4313,37,37,0,37,100,"Area equipped for irrigation: total"
"Canada",4317,37,37,0,37,100,"Total agricultural water managed area"
"Canada",4319,37,36,37,-1,-2.7027027027027,"% of agricultural water managed area equipped for irrigation"
"Canada",4323,37,36,37,-1,-2.7027027027027,"% of area equipped for irrigation by groundwater"
"Canada",4324,37,36,37,-1,-2.7027027027027,"% of area equipped for irrigation by surface water"
"Canada",4325,37,37,37,0,0,"% of area equipped for irrigation by mixed surface water and groundwater"
"Canada",4327,37,37,37,0,0,"% of area equipped for irrigation power irrigated"
"Canada",4328,37,36,37,-1,-2.7027027027027,"% of the area equipped for irrigation actually irrigated"
"Canada",4330,37,37,37,0,0,"% of irrigation potential equipped for irrigation"
"Canada",4331,37,37,0,37,100,"% of the cultivated area equipped for irrigation"
"Canada",4445,37,37,37,0,0,"% of area equipped for irrigation salinized"
"Canada",4446,37,37,37,0,0,"% of area equipped for irrigation drained"
"Canada",4448,37,37,0,37,100,"Other agricultural water managed area"
"Canada",4450,37,36,0,36,97.2972972972973,"Freshwater withdrawal as % of internal renewable water resources"
"Canada",4455,37,37,0,37,100,"Conservation agriculture area as % of arable land area"
"Canada",4457,37,36,0,36,97.2972972972973,"Municipal water withdrawal per capita (total population)"
"Canada",4458,37,25,0,25,67.5675675675676,"GDP per Capita"
"Canada",4459,37,36,0,36,97.2972972972973,"Area equipped for full control irrigation: pressurized (sprinkler + localized)"
"Canada",4462,37,37,37,0,0,"Harvested irrigated crop area as % of the full control irrigation area actually irrigated"
"Canada",4463,37,36,37,-1,-2.7027027027027,"% of area equipped for full control irrigation actually irrigated"
"Canada",4464,37,37,37,0,0,"Irrigated cropping intensity"
"Canada",4466,37,37,37,0,0,"% of area equipped by direct use of treated municipal wastewater"
"Canada",4467,37,32,0,32,86.4864864864865,"Freshwater withdrawal as % of total water withdrawal"
"Canada",4468,37,36,0,36,97.2972972972973,"Municipal water withdrawal per capita (urban population)"
"Canada",4470,37,25,0,25,67.5675675675676,"% of total country area cultivated"
"Canada",4471,37,36,0,36,97.2972972972973,"Dam capacity per capita"
"Canada",4509,37,37,0,37,100,"Exploitable: total renewable surface water"
"Canada",4514,37,37,37,0,0,"% of area equipped for irrigation by direct use of non-treated municipal wastewater"
"Canada",4531,37,36,0,36,97.2972972972973,"Industrial water withdrawal per capita"
"Canada",4532,37,36,0,36,97.2972972972973,"Agricultural water withdrawal per capita"
"Canada",4538,37,29,0,29,78.3783783783784,"% of economically active population active in agriculture"
"Canada",4550,37,36,0,36,97.2972972972973,"Not defined6"
"Canada",4551,37,34,0,34,91.8918918918919,"Not defined7"
"Canada",4552,37,37,0,37,100,"Not defined8"
"Canada",4553,37,36,0,36,97.2972972972973,"Not defined9"
"Canada",4554,37,36,0,36,97.2972972972973,"Not defined10"
"Canada",4555,37,37,0,37,100,"Not defined11"
"Canada",4556,37,37,0,37,100,"Not defined12"
"Central African Republic",4103,28,16,0,16,57.1428571428571,"Cultivated area (arable land + permanent crops)"
"Central African Republic",4105,28,16,0,16,57.1428571428571,"Rural population"
"Central African Republic",4107,28,17,0,17,60.7142857142857,"Population density"
"Central African Republic",4108,28,20,0,20,71.4285714285714,"Population economically active in agriculture"
"Central African Republic",4150,28,16,0,16,57.1428571428571,"Long-term average annual precipitation in volume"
"Central African Republic",4157,28,16,0,16,57.1428571428571,"Total internal renewable water resources (IRWR)"
"Central African Republic",4158,28,17,0,17,60.7142857142857,"Total internal renewable water resources per capita"
"Central African Republic",4164,28,16,0,16,57.1428571428571,"Surface water: accounted inflow"
"Central African Republic",4176,28,16,0,16,57.1428571428571,"Surface water: total external renewable"
"Central African Republic",4182,28,16,0,16,57.1428571428571,"Water resources: total external renewable"
"Central African Republic",4185,28,16,0,16,57.1428571428571,"Total renewable surface water"
"Central African Republic",4187,28,16,0,16,57.1428571428571,"Total renewable groundwater"
"Central African Republic",4188,28,16,0,16,57.1428571428571,"Total renewable water resources"
"Central African Republic",4190,28,17,0,17,60.7142857142857,"Total renewable water resources per capita"
"Central African Republic",4192,28,16,0,16,57.1428571428571,"Dependency ratio"
"Central African Republic",4196,28,28,0,28,100,"Total exploitable water resources"
"Central African Republic",4253,28,25,0,25,89.2857142857143,"Total water withdrawal"
"Central African Republic",4254,28,25,0,25,89.2857142857143,"Agricultural water withdrawal as % of total water withdrawal"
"Central African Republic",4255,28,25,0,25,89.2857142857143,"Municipal water withdrawal as % of total withdrawal"
"Central African Republic",4256,28,25,0,25,89.2857142857143,"Industrial water withdrawal as % of total water withdrawal"
"Central African Republic",4257,28,27,0,27,96.4285714285714,"Total water withdrawal per capita"
"Central African Republic",4263,28,28,0,28,100,"Total freshwater withdrawal (primary and secondary)"
"Central African Republic",4271,28,27,0,27,96.4285714285714,"Agricultural water requirement as % of agricultural water withdrawal"
"Central African Republic",4273,28,27,0,27,96.4285714285714,"Agricultural water withdrawal as % of total renewable water resources"
"Central African Republic",4275,28,27,0,27,96.4285714285714,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources"
"Central African Republic",4300,28,28,0,28,100,"Total cultivated area drained"
"Central African Republic",4305,28,28,0,28,100,"% of total cultivated area drained"
"Central African Republic",4311,28,28,0,28,100,"Area equipped for full control irrigation: total"
"Central African Republic",4313,28,28,0,28,100,"Area equipped for irrigation: total"
"Central African Republic",4317,28,28,0,28,100,"Total agricultural water managed area"
"Central African Republic",4319,28,27,28,-1,-3.57142857142857,"% of agricultural water managed area equipped for irrigation"
"Central African Republic",4323,28,28,28,0,0,"% of area equipped for irrigation by groundwater"
"Central African Republic",4324,28,27,28,-1,-3.57142857142857,"% of area equipped for irrigation by surface water"
"Central African Republic",4325,28,28,28,0,0,"% of area equipped for irrigation by mixed surface water and groundwater"
"Central African Republic",4327,28,28,28,0,0,"% of area equipped for irrigation power irrigated"
"Central African Republic",4328,28,27,28,-1,-3.57142857142857,"% of the area equipped for irrigation actually irrigated"
"Central African Republic",4330,28,27,0,27,96.4285714285714,"% of irrigation potential equipped for irrigation"
"Central African Republic",4331,28,27,0,27,96.4285714285714,"% of the cultivated area equipped for irrigation"
"Central African Republic",4445,28,28,28,0,0,"% of area equipped for irrigation salinized"
"Central African Republic",4446,28,28,28,0,0,"% of area equipped for irrigation drained"
"Central African Republic",4448,28,28,0,28,100,"Other agricultural water managed area"
"Central African Republic",4450,28,27,0,27,96.4285714285714,"Freshwater withdrawal as % of internal renewable water resources"
"Central African Republic",4455,28,28,0,28,100,"Conservation agriculture area as % of arable land area"
"Central African Republic",4457,28,27,0,27,96.4285714285714,"Municipal water withdrawal per capita (total population)"
"Central African Republic",4458,28,16,0,16,57.1428571428571,"GDP per Capita"
"Central African Republic",4459,28,28,0,28,100,"Area equipped for full control irrigation: pressurized (sprinkler + localized)"
"Central African Republic",4462,28,27,28,-1,-3.57142857142857,"Harvested irrigated crop area as % of the full control irrigation area actually irrigated"
"Central African Republic",4463,28,27,28,-1,-3.57142857142857,"% of area equipped for full control irrigation actually irrigated"
"Central African Republic",4464,28,27,28,-1,-3.57142857142857,"Irrigated cropping intensity"
"Central African Republic",4466,28,28,28,0,0,"% of area equipped by direct use of treated municipal wastewater"
"Central African Republic",4467,28,25,0,25,89.2857142857143,"Freshwater withdrawal as % of total water withdrawal"
"Central African Republic",4468,28,27,0,27,96.4285714285714,"Municipal water withdrawal per capita (urban population)"
"Central African Republic",4470,28,16,0,16,57.1428571428571,"% of total country area cultivated"
"Central African Republic",4471,28,28,0,28,100,"Dam capacity per capita"
"Central African Republic",4509,28,28,0,28,100,"Exploitable: total renewable surface water"
"Central African Republic",4514,28,28,28,0,0,"% of area equipped for irrigation by direct use of non-treated municipal wastewater"
"Central African Republic",4531,28,27,0,27,96.4285714285714,"Industrial water withdrawal per capita"
"Central African Republic",4532,28,27,0,27,96.4285714285714,"Agricultural water withdrawal per capita"
"Central African Republic",4538,28,20,0,20,71.4285714285714,"% of economically active population active in agriculture"
"Central African Republic",4550,28,27,0,27,96.4285714285714,"Not defined6"
"Central African Republic",4551,28,25,0,25,89.2857142857143,"Not defined7"
"Central African Republic",4552,28,28,0,28,100,"Not defined8"
"Central African Republic",4553,28,27,0,27,96.4285714285714,"Not defined9"
"Central African Republic",4554,28,27,0,27,96.4285714285714,"Not defined10"
"Central African Republic",4555,28,28,0,28,100,"Not defined11"
"Central African Republic",4556,28,27,0,27,96.4285714285714,"Not defined12"
"Chad",4103,27,15,0,15,55.5555555555556,"Cultivated area (arable land + permanent crops)"
"Chad",4105,27,15,0,15,55.5555555555556,"Rural population"
"Chad",4107,27,16,0,16,59.2592592592593,"Population density"
"Chad",4108,27,19,0,19,70.3703703703704,"Population economically active in agriculture"
"Chad",4150,27,15,0,15,55.5555555555556,"Long-term average annual precipitation in volume"
"Chad",4157,27,15,0,15,55.5555555555556,"Total internal renewable water resources (IRWR)"
"Chad",4158,27,16,0,16,59.2592592592593,"Total internal renewable water resources per capita"
"Chad",4164,27,15,0,15,55.5555555555556,"Surface water: accounted inflow"
"Chad",4176,27,15,0,15,55.5555555555556,"Surface water: total external renewable"
"Chad",4182,27,15,0,15,55.5555555555556,"Water resources: total external renewable"
"Chad",4185,27,15,0,15,55.5555555555556,"Total renewable surface water"
"Chad",4187,27,15,0,15,55.5555555555556,"Total renewable groundwater"
"Chad",4188,27,15,0,15,55.5555555555556,"Total renewable water resources"
